wilayah_kode,wilayah,tahun,PDRB,Perubahan Inventori,Net Ekspor,Pengeluaran Konsumsi Pemerintah,Pengeluaran Konsumsi LNPRT,Pembentukan Modal Tetap Bruto,Pengeluaran Konsumsi Rumah Tangga
1375,Kota Bukittinggi,2014,5635.93,1.45,72.34,858.09,58.76,1581.41,3063.88
1375,Kota Bukittinggi,2015,6169.75,4.82,30.1,953.08,62.9,1760.81,3358.04
1375,Kota Bukittinggi,2016,6783.09,86.78,53.75,1012.13,68.89,1917.19,3644.34
1375,Kota Bukittinggi,2017,7453.11,11.39,400.83,1037.15,70.55,2027.0,3906.19
1375,Kota Bukittinggi,2018,8011.06,15.18,367.8,1123.07,76.74,2187.21,4241.07
1375,Kota Bukittinggi,2019,8695.32,5.55,291.17,1214.27,89.69,2378.81,4715.82
1375,Kota Bukittinggi,2020,8627.53,23.19,258.68,1144.44,84.94,2391.09,4725.19
1375,Kota Bukittinggi,2021,9026.56,10.25,321.16,1181.85,87.79,2493.72,4931.8
1375,Kota Bukittinggi,2022,10194.02,27.76,687.35,1157.75,92.22,2756.14,5472.8
1375,Kota Bukittinggi,2023,11131.58,-17.79,992.74,1165.14,102.47,3056.48,5832.54
1375,Kota Bukittinggi,2024,11747.42,-2.55,1026.09,1209.02,113.09,3187.57,6214.2
1376,Kota Payakumbuh,2010,2585.84,5.11,26.62,410.17,25.56,701.05,1417.35
1376,Kota Payakumbuh,2011,2957.19,9.11,50.55,455.93,27.34,842.15,1572.1
1376,Kota Payakumbuh,2012,3313.64,10.04,54.08,509.18,30.36,961.5,1748.48
1376,Kota Payakumbuh,2013,3703.34,-4.67,100.42,568.26,35.18,1056.53,1947.61
1376,Kota Payakumbuh,2014,4180.52,-4.69,177.41,618.75,41.85,1195.73,2151.47
1376,Kota Payakumbuh,2015,4654.98,-3.11,190.25,698.76,45.22,1344.01,2379.85
1376,Kota Payakumbuh,2016,5203.12,108.37,280.89,745.65,49.77,1450.3,2568.15
1376,Kota Payakumbuh,2017,5639.68,67.85,447.19,782.04,51.83,1532.57,2758.19
1376,Kota Payakumbuh,2018,6134.7,125.78,451.02,843.57,56.58,1662.29,2995.46
1376,Kota Payakumbuh,2019,6825.17,49.06,700.75,899.81,65.41,1795.97,3314.17
1376,Kota Payakumbuh,2020,6827.09,185.35,749.77,833.28,63.54,1745.6,3249.55
1376,Kota Payakumbuh,2021,7302.51,13.48,1138.23,881.74,65.52,1820.31,3383.23
1376,Kota Payakumbuh,2022,8250.3,27.76,1545.71,863.75,69.06,1981.42,3762.6
1376,Kota Payakumbuh,2023,8982.35,-5.28,1797.11,908.95,76.81,2184.27,4020.5
1376,Kota Payakumbuh,2024,9421.0,-3.43,1851.57,953.79,82.31,2279.86,4256.9
1377,Kota Pariaman,2010,2169.21,1.66,33.76,332.56,24.08,597.74,1179.4
1377,Kota Pariaman,2011,2445.42,6.46,41.39,371.89,26.44,685.17,1314.07
1377,Kota Pariaman,2012,2702.08,-8.51,63.69,412.75,28.86,761.91,1443.37
1377,Kota Pariaman,2013,3022.08,2.02,96.61,459.22,34.99,831.93,1597.32
1377,Kota Pariaman,2014,3406.27,0.54,152.69,514.42,40.86,937.23,1760.54
1377,Kota Pariaman,2015,3699.44,2.33,95.55,572.78,44.07,1047.55,1937.16
1377,Kota Pariaman,2016,4036.74,101.49,36.37,611.67,48.36,1138.79,2100.07
1377,Kota Pariaman,2017,4309.01,5.21,147.94,637.93,49.99,1210.09,2257.85
1377,Kota Pariaman,2018,4615.75,4.89,131.54,679.56,53.45,1307.76,2438.54
1377,Kota Pariaman,2019,5005.5,2.21,109.76,720.7,61.55,1411.15,2700.13
1377,Kota Pariaman,2020,4994.09,8.95,201.82,664.08,59.15,1397.83,2662.26
1377,Kota Pariaman,2021,5258.66,7.57,240.65,695.76,61.46,1466.92,2786.29
1377,Kota Pariaman,2022,5881.85,16.55,404.72,696.22,64.88,1593.47,3106.01
1377,Kota Pariaman,2023,6435.12,0.31,582.63,703.81,72.38,1745.65,3330.35
1377,Kota Pariaman,2024,6801.89,-3.15,642.28,731.87,77.89,1830.2,3522.81
1401,Kuantan Singingi,2021,16614.47,1135.48,1515.68,720.73,65.5,5126.19,12833.17
1402,Indragiri Hulu,2010,20782.75,827.0,5493.3,810.59,89.03,6542.79,7020.04
1402,Indragiri Hulu,2011,24522.96,1384.11,5616.39,961.16,101.5,8025.39,8434.42
1402,Indragiri Hulu,2012,27471.42,1671.96,6125.86,1021.15,116.33,9035.95,9500.18
1402,Indragiri Hulu,2013,29872.28,1788.61,6358.65,1080.14,133.31,9824.33,10687.25
1402,Indragiri Hulu,2014,33762.48,1921.45,7413.19,1064.58,161.87,11150.9,12050.49
1402,Indragiri Hulu,2015,34583.6,554.22,6577.66,1185.18,174.16,12641.5,13450.87
1402,Indragiri Hulu,2016,37033.14,688.4,6464.55,1360.82,182.98,13909.23,14427.15
1402,Indragiri Hulu,2017,38726.75,386.77,6412.21,1424.34,193.98,14940.32,15369.13
1402,Indragiri Hulu,2018,40386.22,345.02,6212.47,1466.4,216.67,15872.97,16272.69
1402,Indragiri Hulu,2019,41592.73,348.85,5177.84,1687.82,247.99,16904.99,17225.24
1402,Indragiri Hulu,2020,42449.7,584.37,6046.3,1585.51,255.15,16697.98,17280.38
1402,Indragiri Hulu,2021,47736.97,123.92,9880.34,1622.7,243.41,17835.11,18031.48
1402,Indragiri Hulu,2022,54184.75,75.73,12731.93,1684.04,266.68,19491.98,19934.38
1402,Indragiri Hulu,2023,56481.99,159.1,12230.97,1682.83,295.76,20529.45,21583.88
1402,Indragiri Hulu,2024,60477.84,158.61,13695.56,1783.91,338.86,21487.95,23012.96
1403,Indragiri Hilir,2010,28057.94,847.77,8558.25,1086.42,142.65,5363.63,12059.22
1403,Indragiri Hilir,2011,33979.88,1540.75,10162.12,1207.44,161.64,6905.48,14002.44
1403,Indragiri Hilir,2012,37694.9,2225.13,10298.47,1333.66,188.19,7888.65,15760.79
1403,Indragiri Hilir,2013,41437.78,2519.76,10641.74,1382.76,223.67,8965.01,17704.83
1403,Indragiri Hilir,2014,47821.68,2185.78,13081.46,1339.62,272.9,10748.86,20193.07
1403,Indragiri Hilir,2015,51800.09,-285.87,15345.83,1493.03,291.18,12408.71,22547.21
1403,Indragiri Hilir,2016,57291.7,-11.18,17501.08,1602.78,301.86,13461.67,24435.49
1403,Indragiri Hilir,2017,60870.71,-21.07,18135.32,1703.54,329.64,14048.55,26674.74
1403,Indragiri Hilir,2018,60180.01,-31.61,15258.74,1737.61,374.48,14826.33,28014.46
1403,Indragiri Hilir,2019,62697.91,53.81,15482.1,1987.59,449.86,15690.4,29034.13
1403,Indragiri Hilir,2020,65043.51,93.7,18185.47,1859.74,453.16,15550.88,28900.57
1403,Indragiri Hilir,2021,73352.31,172.55,24503.86,1802.73,427.44,16594.83,29850.9
1403,Indragiri Hilir,2022,83163.75,146.11,28981.89,1882.02,469.39,18109.68,33574.65
1403,Indragiri Hilir,2023,87546.37,110.22,29510.35,2035.59,527.64,19510.04,35852.53
1403,Indragiri Hilir,2024,94985.06,142.91,33100.38,2189.15,610.72,20291.46,38650.43
1404,Pelalawan,2010,23797.16,1038.58,13166.17,668.09,74.57,3184.64,5665.12
1404,Pelalawan,2011,26920.83,1490.48,13993.02,773.91,84.02,3890.43,6688.98
1404,Pelalawan,2012,29013.69,1904.64,14144.56,831.36,96.22,4355.19,7681.74
1404,Pelalawan,2013,31018.73,2211.86,14310.68,886.08,112.13,4762.16,8735.83
1404,Pelalawan,2014,35401.17,1880.89,17084.17,877.41,127.64,5476.0,9955.06
1404,Pelalawan,2015,38176.43,584.12,19064.08,985.36,134.57,6271.87,11136.43
1404,Pelalawan,2016,41164.87,803.31,19880.02,1134.36,141.84,7155.6,12049.74
1404,Pelalawan,2017,43840.64,631.47,21099.81,1181.99,150.81,7844.89,12931.67
1404,Pelalawan,2018,46073.49,867.59,21655.83,1219.62,165.84,8370.8,13793.82
1404,Pelalawan,2019,47732.02,920.3,21571.37,1367.4,191.64,9039.11,14642.2
1404,Pelalawan,2020,50681.06,423.83,24893.54,1272.73,197.81,8989.34,14903.82
1404,Pelalawan,2021,57618.56,62.74,30322.35,1278.5,192.08,10066.67,15696.22
1404,Pelalawan,2022,65553.21,78.9,35045.43,1348.78,211.36,11469.79,17398.94
1404,Pelalawan,2023,70521.62,71.64,37688.55,1486.17,247.95,12377.69,18649.61
1404,Pelalawan,2024,77685.96,69.42,42548.77,1608.45,293.05,13256.75,19909.51
1405,Siak,2010,52420.35,1690.66,35828.88,1045.38,94.47,6757.44,7003.53
1405,Siak,2011,67446.59,3201.59,45994.22,1233.7,108.13,8380.65,8528.3
1405,Siak,2012,79303.43,4601.9,53778.6,1353.54,122.72,9521.36,9925.3
1405,Siak,2013,82129.72,4904.79,53121.05,1485.91,145.77,10787.12,11685.08
1405,Siak,2014,85735.52,4271.99,53361.62,1455.65,177.21,12661.64,13807.41
1405,Siak,2015,77235.58,901.44,44536.58,1642.93,185.16,14510.89,15458.57
1405,Siak,2016,78941.93,1667.18,42336.44,1693.58,191.83,16465.69,16587.22
1405,Siak,2017,79593.52,400.87,41395.59,1774.41,202.14,17929.65,17890.85
1405,Siak,2018,84262.91,459.57,43194.34,1843.02,221.11,19277.1,19267.78
1405,Siak,2019,82105.13,623.94,38075.34,2072.47,254.57,20531.23,20547.58
1405,Siak,2020,77007.22,1118.64,32539.16,1965.55,266.4,20430.65,20686.82
1405,Siak,2021,89636.13,82.46,42570.79,2006.17,262.46,22893.26,21821.0
1405,Siak,2022,106995.07,79.46,54389.64,2137.82,286.45,25967.83,24133.87
1405,Siak,2023,109923.37,108.76,53619.03,2356.69,325.3,27421.03,26092.57
1405,Siak,2024,121122.79,108.7,61263.85,2575.67,379.67,28674.63,28120.27
1406,Kampar,2010,37822.02,1360.87,11594.24,1375.25,161.53,10127.16,13202.98
1406,Kampar,2011,46392.7,2203.77,14138.26,1577.29,186.42,12441.16,15845.8
1406,Kampar,2012,53584.01,3175.39,15812.26,1695.34,216.44,14251.07,18433.51
1406,Kampar,2013,61515.51,3195.25,19309.43,1832.18,253.75,15679.11,21245.78
1406,Kampar,2014,68816.91,2382.44,21778.22,1831.03,309.76,17936.38,24579.08
1406,Kampar,2015,66285.16,952.95,14143.22,2103.86,331.86,20599.11,28154.15
1406,Kampar,2016,69676.25,1304.85,12383.29,2443.01,349.74,22928.12,30267.24
1406,Kampar,2017,71571.02,736.63,11017.52,2636.89,376.83,24276.37,32526.78
1406,Kampar,2018,77152.93,917.57,12666.12,2780.4,419.19,25999.25,34370.41
1406,Kampar,2019,77267.15,1601.29,8151.93,2979.11,467.54,27736.71,36330.57
1406,Kampar,2020,73001.8,1825.87,3339.0,2746.19,474.6,28074.55,36541.59
1406,Kampar,2021,86455.98,147.63,14193.57,2499.04,488.16,30512.88,38614.7
1406,Kampar,2022,103549.57,104.32,22843.09,2718.68,539.97,34538.98,42804.53
1406,Kampar,2023,106951.99,167.36,19941.24,3034.46,598.19,37087.81,46122.93
1406,Kampar,2024,116424.25,110.46,23789.28,3428.67,696.37,39027.47,49372.0
1407,Rokan Hulu,2010,15930.24,514.03,3217.87,776.02,106.67,2900.57,8415.08
1407,Rokan Hulu,2011,18092.92,846.08,2574.72,887.13,121.58,3629.75,10033.65
1407,Rokan Hulu,2012,19966.87,1177.36,1981.86,959.09,140.64,4150.19,11557.73
1407,Rokan Hulu,2013,21645.42,1405.1,1254.58,1014.57,164.78,4555.81,13250.57
1407,Rokan Hulu,2014,25355.42,1207.34,2369.05,1036.27,196.5,5261.79,15284.48
1407,Rokan Hulu,2015,26907.16,350.98,1802.89,1164.8,209.74,6095.46,17283.29
1407,Rokan Hulu,2016,29145.61,544.26,555.5,1366.53,223.82,7552.02,18903.48
1407,Rokan Hulu,2017,30992.3,211.96,603.79,1408.21,243.63,8042.82,20481.89
1407,Rokan Hulu,2018,32290.19,314.93,-147.31,1445.67,275.53,8590.87,21810.49
1407,Rokan Hulu,2019,33882.26,321.94,-613.12,1590.74,326.05,9092.3,23164.35
1407,Rokan Hulu,2020,36087.0,556.26,1053.77,1451.14,335.04,9021.33,23669.45
1407,Rokan Hulu,2021,42177.46,77.79,5327.79,1328.12,329.92,10029.21,25084.64
1407,Rokan Hulu,2022,49107.08,65.41,7984.71,1362.78,369.84,11418.61,27905.73
1407,Rokan Hulu,2023,52156.58,86.77,7859.15,1423.97,409.45,12057.57,30319.68
1407,Rokan Hulu,2024,56646.72,51.95,9288.97,1544.35,474.11,12693.23,32594.11
1408,Bengkalis,2010,85300.44,1609.1,63979.12,1574.99,120.03,8367.82,9649.38
1408,Bengkalis,2011,123150.94,2976.07,95945.26,1926.97,139.23,10549.28,11614.14
1408,Bengkalis,2012,141633.04,5222.48,108231.19,2108.67,154.05,12436.82,13479.84
1408,Bengkalis,2013,156624.44,8321.06,116530.97,2253.91,180.02,13753.04,15585.43
1408,Bengkalis,2014,165899.04,5054.9,124122.68,2175.68,218.23,16081.62,18245.93
1408,Bengkalis,2015,135504.92,357.59,93393.14,2544.73,232.39,18540.22,20436.85
1408,Bengkalis,2016,132200.5,455.28,85064.03,2905.65,255.99,20724.11,22795.44
1408,Bengkalis,2017,132978.17,117.77,82161.14,3020.47,281.82,22549.15,24847.83
1408,Bengkalis,2018,148603.3,158.14,94215.64,3121.96,317.63,23769.7,27020.23
1408,Bengkalis,2019,140378.91,154.02,82996.59,3435.47,371.04,24901.36,28520.44
1408,Bengkalis,2020,114583.99,270.1,57283.93,3229.85,380.08,24639.48,28780.55
1408,Bengkalis,2021,139613.5,224.2,78451.97,3112.4,358.65,27451.61,30014.66
1408,Bengkalis,2022,175972.46,101.38,107313.21,3411.9,399.42,31546.41,33200.13
1408,Bengkalis,2023,168635.85,144.11,94511.17,3791.08,438.42,33971.63,35779.43
1408,Bengkalis,2024,175713.79,52.46,97248.06,3845.3,508.34,35623.34,38436.29
1409,Rokan Hilir,2010,39964.27,961.89,25750.17,1040.9,130.28,2865.26,9215.75
1409,Rokan Hilir,2011,49757.23,1478.13,32292.01,1162.49,148.27,3745.67,10930.66
1409,Rokan Hilir,2012,58953.75,2499.39,38237.87,1220.14,169.33,4198.83,12628.19
1409,Rokan Hilir,2013,65200.09,3718.0,40903.4,1301.11,192.68,4508.26,14576.65
1409,Rokan Hilir,2014,74545.55,2999.64,48313.8,1229.1,240.96,5046.38,16715.67
1409,Rokan Hilir,2015,70692.97,2020.26,42468.77,1352.75,253.01,5844.1,18754.08
1409,Rokan Hilir,2016,73268.03,2833.64,41122.75,1581.5,265.66,6674.05,20790.44
1409,Rokan Hilir,2017,73997.26,1042.87,41855.5,1636.12,281.89,7202.36,21978.51
1409,Rokan Hilir,2018,78620.93,1581.12,44216.1,1686.18,312.98,7577.32,23247.23
1409,Rokan Hilir,2019,74588.12,1150.9,38727.74,1952.2,383.7,7891.6,24481.98
1409,Rokan Hilir,2020,67892.36,1993.68,31116.61,1822.38,395.97,7878.64,24685.08
1409,Rokan Hilir,2021,80102.63,62.24,43470.56,1734.78,380.53,8675.87,25778.64
1409,Rokan Hilir,2022,96084.45,52.92,55739.17,1812.03,407.54,9722.67,28350.12
1409,Rokan Hilir,2023,96108.24,52.66,52831.45,1955.82,449.62,10171.37,30647.3
1409,Rokan Hilir,2024,102493.58,54.36,56700.55,2143.13,508.77,10614.32,32472.44
1410,Kepulauan Meranti,2010,8690.28,235.23,3601.13,322.72,51.76,1633.02,2846.42
1410,Kepulauan Meranti,2011,10275.76,566.35,3952.07,377.11,60.34,2008.9,3310.99
1410,Kepulauan Meranti,2012,11840.44,664.74,4594.0,408.46,72.04,2318.82,3782.38
1410,Kepulauan Meranti,2013,13100.96,906.11,4867.74,426.13,83.05,2532.97,4284.96
1410,Kepulauan Meranti,2014,15127.12,899.32,5976.87,422.64,107.4,2895.01,4825.89
1410,Kepulauan Meranti,2015,15151.64,48.0,5978.5,466.58,113.06,3239.18,5306.31
1410,Kepulauan Meranti,2016,16044.1,73.19,5972.36,493.55,120.14,3561.67,5823.18
1410,Kepulauan Meranti,2017,16725.88,40.83,5822.86,524.94,126.32,3878.15,6332.78
1410,Kepulauan Meranti,2018,18163.64,46.62,6429.95,568.79,136.5,4240.31,6741.47
1410,Kepulauan Meranti,2019,18394.55,40.68,5783.83,644.13,153.34,4600.31,7172.26
1410,Kepulauan Meranti,2020,18066.19,74.12,5463.79,603.31,158.18,4582.76,7184.02
1410,Kepulauan Meranti,2021,21093.09,64.4,7873.66,574.85,150.37,4956.66,7473.13
1410,Kepulauan Meranti,2022,24896.28,32.98,10424.77,600.79,164.46,5515.81,8157.48
1410,Kepulauan Meranti,2023,25608.59,63.03,9631.65,641.84,186.9,5868.06,9217.12
1410,Kepulauan Meranti,2024,27468.84,68.38,10303.23,703.38,217.65,6194.93,9981.27
1471,Kota Pekanbaru,2021,83663.98,1262.95,-32567.62,8541.27,1329.32,97854.91,83501.39
1473,Kota Dumai,2010,17495.47,811.3,2733.24,1280.3,62.28,7613.59,4994.75
1473,Kota Dumai,2011,18406.42,997.11,1179.81,1406.83,69.29,8943.12,5810.26
1473,Kota Dumai,2012,18956.36,1113.59,-332.05,1469.57,79.72,9965.1,6660.43
1473,Kota Dumai,2013,21231.77,1248.07,40.61,1534.03,93.82,10828.36,7486.87
1473,Kota Dumai,2014,23630.47,1337.48,1019.2,1509.83,110.23,11225.92,8427.82
1473,Kota Dumai,2015,25453.57,831.62,1118.03,1664.6,116.32,12393.86,9329.15
1473,Kota Dumai,2016,27962.26,1375.91,877.52,1912.61,126.45,13643.26,10026.52
1473,Kota Dumai,2017,30342.84,968.42,2008.64,1996.15,138.68,14547.02,10683.92
1473,Kota Dumai,2018,33076.21,924.32,3009.42,2064.55,151.85,15515.24,11410.84
1473,Kota Dumai,2019,36147.15,896.05,4409.78,2276.24,169.61,16317.09,12078.38
1473,Kota Dumai,2020,36313.73,1571.73,3961.57,2151.37,174.92,16210.57,12243.57
1473,Kota Dumai,2021,39946.11,154.94,7480.15,2238.5,172.87,17019.73,12879.91
1473,Kota Dumai,2022,45052.81,57.24,9161.79,2452.59,194.68,18785.81,14400.69
1473,Kota Dumai,2023,49034.29,139.66,10387.08,2753.22,219.48,19967.22,15567.63
1473,Kota Dumai,2024,52668.1,156.35,11637.15,3035.5,259.41,20825.02,16754.68
1501,Kerinci,2021,10460.27,62.4,-239.35,802.15,47.29,1340.15,5576.93
1502,Merangin,2010,5829.19,57.72,-588.68,546.21,21.11,1554.7,4238.15
1502,Merangin,2011,6710.16,-69.73,-293.47,632.86,23.88,1724.94,4691.68
1502,Merangin,2012,7516.67,56.04,-478.65,726.42,26.11,2044.68,5142.08
1502,Merangin,2013,8469.77,36.86,-536.16,809.2,28.93,2398.42,5732.53
1502,Merangin,2014,9546.41,45.12,-390.62,875.94,34.37,2589.03,6392.56
1502,Merangin,2015,10588.27,-40.51,127.7,975.29,36.72,2685.72,6803.34
1502,Merangin,2016,12129.53,30.88,644.5,1006.4,40.59,3033.9,7373.27
1502,Merangin,2017,13518.64,52.86,894.01,1080.98,43.53,3286.5,8160.77
1502,Merangin,2018,14452.75,65.23,870.99,1128.99,51.0,3549.04,8787.5
1502,Merangin,2019,15288.07,35.35,683.35,1222.13,57.46,3786.14,9503.65
1502,Merangin,2020,15670.88,51.9,878.96,1208.82,57.74,3795.82,9677.64
1502,Merangin,2021,17837.35,79.41,2019.16,1237.64,59.05,4118.43,10323.65
1502,Merangin,2022,20284.59,83.13,2973.17,1269.89,64.86,4369.63,11523.91
1502,Merangin,2023,22525.57,67.61,3662.36,1347.78,73.14,4840.06,12534.62
1502,Merangin,2024,25472.37,109.12,5130.98,1469.99,86.04,5125.95,13550.29
1503,Sarolangun,2010,6493.96,64.94,-517.43,457.74,32.84,2531.97,3923.89
1503,Sarolangun,2011,7541.92,-217.13,79.57,534.34,35.48,2837.8,4271.85
1503,Sarolangun,2012,8362.1,322.77,-761.21,615.76,39.37,3344.27,4801.14
1503,Sarolangun,2013,9434.67,67.91,-589.88,682.71,45.13,3969.45,5259.35
1503,Sarolangun,2014,10439.66,-35.65,-432.15,730.51,52.82,4259.51,5864.61
1503,Sarolangun,2015,11176.44,-45.1,-385.67,818.26,56.34,4446.73,6285.88
1503,Sarolangun,2016,12238.48,-55.18,-288.72,851.73,61.55,4897.87,6771.24
1503,Sarolangun,2017,13451.75,-51.23,-113.62,908.69,64.0,5242.93,7400.98
1503,Sarolangun,2018,14502.49,-52.02,88.17,963.4,74.33,5458.65,7969.97
1503,Sarolangun,2019,15126.92,-52.0,32.54,1011.59,85.2,5672.67,8376.92
1503,Sarolangun,2020,14429.42,38.82,-793.79,984.18,85.46,5711.96,8402.8
1503,Sarolangun,2021,16558.99,58.3,359.07,1010.75,88.77,6188.35,8853.75
1503,Sarolangun,2022,20820.78,220.07,2557.91,1076.13,99.34,6924.63,9942.7
1503,Sarolangun,2023,21506.61,118.99,1778.75,1160.49,119.15,7617.26,10711.97
1503,Sarolangun,2024,22701.23,351.04,1079.81,1267.76,139.4,8285.94,11577.27
1504,Batang Hari,2010,6840.5,119.71,392.4,494.29,25.12,1954.44,3854.55
1504,Batang Hari,2011,7893.48,-330.34,1266.19,575.29,26.83,2146.56,4208.95
1504,Batang Hari,2012,8677.64,-48.78,813.48,685.27,29.85,2588.59,4609.24
1504,Batang Hari,2013,9791.16,-100.4,1110.64,758.44,32.57,2955.38,5034.54
1504,Batang Hari,2014,10981.27,-208.86,1559.09,810.33,38.26,3211.13,5571.31
1504,Batang Hari,2015,12062.83,40.98,2019.65,890.89,41.77,3162.75,5906.78
1504,Batang Hari,2016,13358.22,40.29,2719.09,920.99,45.0,3330.07,6302.77
1504,Batang Hari,2017,14695.34,28.36,3097.79,1040.14,51.0,3542.82,6935.24
1504,Batang Hari,2018,15663.92,32.65,3426.07,1094.14,59.14,3597.07,7454.86
1504,Batang Hari,2019,16463.29,85.65,3261.28,1156.0,67.91,3834.02,8058.43
1504,Batang Hari,2020,16392.8,72.55,3097.3,1138.93,68.55,3864.44,8151.04
1504,Batang Hari,2021,18809.26,107.69,4645.75,1186.44,72.09,4177.19,8620.1
1504,Batang Hari,2022,24307.96,92.99,8788.98,1240.66,79.05,4568.96,9537.32
1504,Batang Hari,2023,25447.08,105.63,8475.45,1288.76,91.5,5181.61,10304.13
1504,Batang Hari,2024,26149.8,192.41,7680.34,1430.13,104.76,5519.75,11222.42
1505,Muaro Jambi,2010,9348.17,157.31,1324.7,868.42,34.32,2075.24,4888.19
1505,Muaro Jambi,2011,10704.84,-467.01,2445.81,1004.47,37.9,2325.96,5357.71
1505,Muaro Jambi,2012,11782.95,491.57,1643.6,1154.92,44.79,2564.9,5883.18
1505,Muaro Jambi,2013,13566.37,102.52,2626.92,1266.37,52.25,3064.33,6453.99
1505,Muaro Jambi,2014,15384.26,153.84,3324.67,1319.72,62.72,3319.86,7203.46
1505,Muaro Jambi,2015,17048.62,274.43,4187.12,1456.31,67.89,3323.7,7739.17
1505,Muaro Jambi,2016,19137.82,277.42,5289.83,1508.68,73.63,3693.81,8294.46
1505,Muaro Jambi,2017,21334.8,191.28,6466.97,1575.38,80.47,3952.04,9068.67
1505,Muaro Jambi,2018,22960.99,48.93,7289.05,1685.98,96.98,4121.96,9718.09
1505,Muaro Jambi,2019,24294.99,479.62,7160.84,1831.45,110.11,4342.82,10370.16
